company_id;industry;naics_description;sic_description;categories;naics_code;naics_codes;sic_code;sic_codes;employees_range;employees;revenue_range;revenue;year_founded;Category;V_Oct19;V_Nov19;V_Dec19;V_Jan20;V_Feb20;V_Mar20;S1_Jan20;S1_Feb20;S1_Mar20;S2_Apr19;S2_May19;S2_Jun19;S2_Jul19;S2_Aug19;S2_Sep19;S2_Oct19;S2_Nov19;S2_Dec19;S2_Jan20;S2_Feb20;industry_ismissing;naics_description_ismissing;sic_description_ismissing;categories_ismissing;naics_code_ismissing;naics_codes_ismissing;sic_code_ismissing;sic_codes_ismissing;employees_range_ismissing;employees_ismissing;revenue_range_ismissing;revenue_ismissing;year_founded_ismissing;Category_ismissing;V_Oct19_ismissing;V_Nov19_ismissing;V_Dec19_ismissing;V_Jan20_ismissing;V_Feb20_ismissing;V_Mar20_ismissing;num_missing
206;Retail;Miscellaneous Store Retailers;Miscellaneous Retail;dress:1.39, pants:7.78, scarf:1.94, distribution center:1.94, hats:3.33, discount:1.67, sport shirts:23.33, internet sales:1.94, golf:2.22, skirts:5.83, specialty retail:1.39, shipping:2.22, clothing stores:5.0, shirts:13.33, jackets:3.33, sweater:7.78, wedding:0.56, belts:3.33, jewelry:0.83, silk:10.0, apparel manufacturing:2.78, neckties:3.06, lounge:5.56, retailer:2.78, fishing:1.11, fleece:4.44, socks:3.89, squares:2.5, retail store:1.39, bow ties:8.33, wallets:3.89, store:0.56, designer:5.0, department stores:1.94, shoes:3.33, womenswear:11.67, sale:4.44, boxers:5.56, polo:13.33, baby product:2.22, desk:1.39, retail location:1.94, clothing:30.0, outerwear:8.89, boating:1.67, accessory:5.0, sport:0.56, cloth:1.94;453.0;315, 315990, 423910, 424330, 44, 448110, 45211, 453;59.0;2323, 5136, 5137, 5311, 59;1000 - 5000;4569.0;200000000 - 1000000000;568544596.0;1998.0;Lifestyle>FashionandApparel;1000000.0;1050000.0;1050000.0;630000.0;1250000.0;1450000.0;91647;69294;73846;4067;3807;10858;27835;28294;29570;30006;37020;38888;40964;40973;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;4
207;Manufacturing;Sporting and Athletic Goods Manufacturing;Sporting and athletic goods, nec;camping:6.35, stainless steel:5.56, hats:7.62, consumer products:0.79, tumblers:1.59, apparel:4.29, bottle:6.35, barbecue:1.11, shipping:5.71, shirts:5.08, whitewater rafting:11.11, farming:4.29, design:1.43, athletic goods manufacturing:1.9, hunting:5.08, leisure:0.95, hardware:0.48, recreation:2.54, fishing:5.08, outdoor activities:1.27, sporting:1.27, equipment:2.38, designer:3.33, store:3.17, boating:6.67, coolers:70.0, accessory:5.4, athletic:0.79, gear:10.16;339920.0;3399, 339920;3949.0;3949;500 - 1000;565.0;200000000 - 1000000000;739750000.0;2012.0;Sports>Sports;1550000.0;2000000.0;2500000.0;1450000.0;1450000.0;1450000.0;110076;109740;78409;32062;37749;44221;50158;51683;62679;61475;78083;80150;84999;86392;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
208;Retail;Retail Trade;Miscellaneous Retail;online store:15.91, apparel manufacturing:4.55, luxury watch:11.36, eyewear:25.45, textile:6.14, consumer products:2.27, personal goods:4.55, apparel:19.77, sportswear:25.45, designer:16.36, store:1.36, shoes:22.73, leather:10.23, sales:0.45, fragrance:31.36, marketing:0.91, womenswear:11.14, group home:1.59, manufacturing:0.45, luxury:1.36, clothing:12.95, accessory:20.0, leisure:4.77, fashion:13.64;44.0;315, 4243, 44;59.0;51, 59;> 10000;14260.0;> 1000000000;3134999961.0;1923.0;Lifestyle>FashionandApparel;3000000.0;4100000.0;4500000.0;3800000.0;2550000.0;2200000.0;453623;280568;242773;17921;16687;14629;13499;13403;13243;15208;21591;21614;22636;22850;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
209;Retail;Retail Trade;Catalog and mail-order houses;gift:1.03, pants:2.41, hats:2.07, apparel:6.21, luxury good:1.72, retail:2.07, skirts:2.41, hair:1.03, bedding:6.21, swimwear:2.41, womens apparel:1.03, manufacturing:0.34, underwear:2.76, sweater:2.41, sleepwear:3.1, belts:4.14, sweatshirts:2.76, leggings:3.1, toy:1.38, jewelry:1.03, slippers:3.1, socks:4.83, textile:1.03, retail store:1.72, store:1.38, shoes:5.52, vision:0.69, trade:0.69, backpack:2.41, mail order:2.41, clothing:30.0, accessory:2.07;44.0;4243, 424330, 44, 45411, 811411;5961.0;51, 5137, 59, 5961, 7699;1000 - 5000;1225.0;100000000 - 200000000;156183790.0;1983.0;Lifestyle>FashionandApparel;1000000.0;1050000.0;1050000.0;1150000.0;1350000.0;1150000.0;85376;86412;96439;80915;78404;79232;78921;80606;0;11326;27743;49365;60545;65005;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;4
210;Apparel & Fashion;Apparel Manufacturing;Men's and boy's neckwear;apparel manufacturing:6.25, socks:61.25, athletic shoes:6.88, textile:1.88, consumer products:3.13, apparel:30.0, corporate social responsibility:5.0, luxury good:3.13, retail:2.5, homeless shelters:13.75, consumer merchandise:3.75, community outreach:4.38, design:0.63, manufacturing:0.63, clothing:1.88, philanthropy:4.38, athletic socks:8.13, leisure:3.75, athletic:6.25;315.0;315, 315990;2323.0;2323;10 - 50;43.0;10000000 - 50000000;46557446.0;2013.0;Lifestyle>FashionandApparel;1000000.0;1050000.0;1050000.0;1350000.0;2350000.0;2750000.0;96487;84656;85614;26289;29304;29285;39164;40184;40031;39392;52524;55750;58596;59480;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;3
211;Retail;Retail Trade;Miscellaneous Retail;shooting:22.5, discount:18.75, apparel:3.75, microscopes:61.88, military:7.5, hunting:20.0, sunglasses:41.25, tactical gear:31.25, consumer market:5.0, eyewear:30.63, recreation:3.75, merchandiser:5.63, equipment:0.63, brass:3.75, vision:20.0, knife:4.38, outdoor gear:4.38, schools:1.25, strategic partnership:3.75, internet:1.25, gear:25.0, hobby:34.38, online store:3.13, sights:35.0, mortar:4.38, scientific:3.75, optics:43.75, retail:8.75, consumer merchandise:3.75, laser:2.5, ecommerce:1.88, software engineer:5.0, brick:3.13, sporting good:3.13, art:1.25, holsters:5.63, retailer:12.5, direct marketing:3.13, fishing:2.5, support staff:4.38, designer:1.88, technology:0.63, global positioning system:3.13, social medium:1.88, range finders:8.13, marketing:0.63, trade:2.5, internet retailer:6.88, magazine:3.75, sport:2.5, finance:1.25;44.0;315990, 316998, 332994, 333314, 333316, 334511, 334516, 335122, 335129, 339920, 339999, 423410, 423460, 423490, 423610, 423740, 423830, 423910, 423940, 424120, 424320, 44, 446130, 448150, 448190, 448320, 451110, 451120, 453998, 45411, 454111, 621320, 922120, 922160;59.0;2323, 3069, 3131, 3489, 3646, 3699, 3812, 3826, 3827, 3861, 3999, 5043, 5048, 5049, 5063, 5078, 5085, 5091, 5092, 5094, 5112, 5136, 5137, 5162, 5611, 5621, 59, 5948, 5961, 5995, 8042, 9221, 9224;200 - 500;358.0;50000000 - 100000000;75370652.0;2000.0;EcommerceandShopping>EcommerceandShopping;4050000.0;4850000.0;5800000.0;5600000.0;5000000.0;5800000.0;337022;353752;307939;91141;85732;80069;75095;72283;67598;64468;71488;72668;92471;99728;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
213;Recreational Facilities and Services;Fitness and Recreational Sports Centers;Physical fitness facilities;gift:0.77, craft:1.03, locker:7.18, nutrition counseling:2.31, bar:2.05, medical and diagnostic laboratory:0.51, fitness:15.38, exercise equipment:2.31, club:2.31, kids club:2.56, cinema:6.15, franchising:5.13, personal training:17.95, strength training:8.97, athlete:1.28, weight loss:5.13, equipment:3.85, resistance:1.79, medical laboratories:0.51, fixture:1.28, nutrition:1.03, pilates:10.77, laboratory:0.51, fitness center:3.08, boxing:3.59, group exercise:18.46, gym:50.0, silver:3.08, bodybuilding:2.05, training program:1.28, zumba:1.79, amenity:13.33, yoga:8.21, cardio:21.54, hot tub:1.79, tanning:4.62, gold:28.46, child care:1.54, swimming pool:2.56, wellness:0.77, steam:1.28, trademark:1.54, toy:1.03, art:0.51, group fitness:3.59, health:0.51, breast cancer:1.79, juice:2.56, cardiovascular:5.38, health club:6.15, health and personal care store:2.56, childcare:4.62, health and fitness:1.54, cancer:1.28, machines:1.03, magazine:0.77, aquatic:1.79, sport:0.51, diabetes:1.54;713940.0;445299, 446, 446199, 611620, 62151, 7139, 713940, 722, 812112;7991.0;7231, 7991, 7999, 8071;5000 - 10000;9749.0;> 1000000000;1887139178.0;1965.0;Health>NutritionDietsandFitness;540000.0;660000.0;770000.0;800000.0;670000.0;630000.0;26994;21798;11593;22720;17049;17754;17225;17111;16541;16521;24467;25353;25259;26767;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
214;Manufacturing;Hardware Manufacturing;Hardware, nec;geographical:2.12, computer programming:0.61, software:5.45, scientific:1.82, public sector:16.36, global service:21.82, communications equipment:4.24, research:5.45, network:17.58, security:5.45, technical support:13.64, design:0.3, education and training:16.36, hardware:1.82, delivery:4.85, photographic:2.42, operating system:14.85, data processing:0.61, equipment:0.61, equipment manufacturing:2.73, technology:0.91, junos:140.0, juniper:24.24, computer network:0.91, sale of products:3.33, computer systems design:0.61, hardware manufacturing:2.73;332510.0;332510, 333316, 33411, 44, 518210, 54, 54151, 541512, 811212;3429.0;3429, 357, 3861, 59, 737, 7373, 7389;5000 - 10000;9283.0;> 1000000000;1136860921.0;1997.0;ComputersElectronicsandTechnology>ComputersElectronicsandTechnology;1650000.0;1950000.0;1650000.0;1650000.0;1550000.0;1650000.0;5820;6572;8217;55189;71541;83591;87971;92334;95162;96032;151931;153102;153563;152583;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
215;;Apparel, Piece Goods, and Notions Merchant Wholesalers;Wholesale Trade - Nondurable Goods;swimwear:36.94, designer:30.0;4243.0;4243;51.0;51;10 - 50;17.0;1000000 - 10000000;6851954.0;2017.0;Lifestyle>FashionandApparel;1000000.0;1050000.0;1050000.0;120000.0;100000.0;270000.0;31692;18337;26927;2004;13521;23930;41245;50708;51598;52851;63090;63051;69450;69438;True;False;False;False;False;False;False;False;False;True;False;True;False;False;True;True;True;False;False;False;6
216;Higher Education;Colleges, Universities, and Professional Schools;Colleges and universities;college:3.64, gmail:10.91, biotechnology:3.64, mobile access:9.09, education:7.27, university:20.0, scientific:2.73, social assistance:5.45, storage:2.73, professional school:9.09, research:20.0, administration of human resource program:7.27, drug:2.73, medical and diagnostic laboratory:1.82, library:9.09, universities:32.73, computer science:12.73, academic:3.64, manpower:5.45, hospital:7.27, pharmacies:3.64, public health:5.45, health care:6.36, health care system:8.18, health service:7.27, health:2.73, engineering:5.45, technology innovation:8.18, public affair:6.36, colleges and university:12.73, medical laboratories:5.45, laboratory:1.82, drug stores:4.55, spam:6.36;611310.0;446110, 451211, 61, 611, 611310, 62, 62151, 621511, 621991, 622, 622110, 923130;8221.0;5122, 5192, 80, 8062, 8071, 8099, 8221, 9441;> 10000;11714.0;> 1000000000;3751681000.0;1868.0;ScienceandEducation>UniversitiesandColleges;12200000.0;11000000.0;8550000.0;9750000.0;9850000.0;10700000.0;21030;19764;15570;34579;37336;40181;43471;48502;50986;53667;64582;71419;73944;74549;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
217;Restaurants;Full-Service Restaurants;Eating places;chicken:20.0, salad:4.57, staple:5.71, restaurant:20.0, real estate:0.86, sandwich:16.0, advertising:2.86, dinner:1.14, food:6.29, remediation service:2.0, medical laboratories:0.57, medical and diagnostic laboratory:0.57, web hosting:2.86, laboratory:0.57, schools:2.86, community outreach:10.0, potato:8.0, hospitality:4.29, real estate agent:0.86, waste management:1.71, grill:7.14;722511.0;311812, 531, 53131, 5416, 561920, 562, 62151, 722, 722310, 722320, 722511, 722513;5812.0;4789, 5812, 6531, 7389, 8071;5000 - 10000;7414.0;> 1000000000;1117522611.0;1946.0;FoodandDrink>RestaurantsandDelivery;4350000.0;4950000.0;5000000.0;6800000.0;4250000.0;4050000.0;102339;104560;62354;17681;39674;41013;41267;41450;42105;41231;50040;50654;53780;60309;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
218;;Electric Power Generation, Transmission and Distribution;Electric, Gas and Sanitary Services;solar energy:1.84, public sector:39.47, solar:1.05, electricity:40.0, storage:0.79, battery:1.32, green energy:1.84, natural gas:50.53, renewable energy:7.89, energy solution:1.84, cogeneration:2.37, fuel cell:2.37, government:0.79, energy efficiency:11.05, gas:6.32, energy management:1.84, energy provider:15.79, energy:15.26;2211.0;2211;49.0;49;;1155.5;;453430000.0;2002.0;HeavyIndustryandEngineering>EnergyIndustry;390000.0;340000.0;390000.0;350000.0;310000.0;320000.0;2673;5068;4817;49122;32228;31388;30303;27486;25899;24578;50441;49629;47678;47923;True;False;False;False;False;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;5
219;Higher Education;Colleges, Universities, and Professional Schools;Colleges and universities;college:16.8, universities:4.8, schools:0.8, university:20.0, academic:4.8, online courses:3.2, professional school:4.0, colleges and university:5.6, spiritual growth:9.6, academic programs:25.2;611310.0;61, 611, 611310, 813, 813110;8221.0;8221, 86, 8661;500 - 1000;926.0;10000000 - 50000000;48751064.0;1934.0;ScienceandEducation>UniversitiesandColleges;110000.0;150000.0;130000.0;130000.0;150000.0;180000.0;3461;1376;1383;23010;23579;23691;24005;24167;26020;27138;33764;35409;37229;38561;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
220;Higher Education;Colleges, Universities, and Professional Schools;Colleges and universities;college:3.33, education:10.0, universities:6.67, schools:3.33, professional school:8.33, colleges and university:11.67, health care:10.0;611310.0;611, 611310;8221.0;8221;50 - 200;62.0;10000000 - 50000000;12191783.0;1996.0;ScienceandEducation>UniversitiesandColleges;210000.0;190000.0;210000.0;220000.0;230000.0;320000.0;10678;8174;10066;48709;57638;57656;61498;62335;64247;84087;100413;104093;106200;106724;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;1
221;Utilities;Utilities;Electric, Gas and Sanitary Services;appliance:2.11, solar energy:3.68, education:1.05, economic development:3.16, solar:2.11, wind energy:4.21, residential lighting:5.26, locks:3.16, retail:10.53, home warranty:5.26, community involvement:8.42, security:2.11, government:3.16, energy service:11.05, electric vehicle:8.42, gas:1.58, home security:3.68, smart energy:15.79, energy:20.0, maintenance service:2.63, wheel:2.11, electricity:35.79, sanitary:2.63, producers:4.21, energy solution:7.37, manufacturing facility:6.32, renewable:6.32, electricity meters:6.32, sport:1.05, wind:2.63;22.0;22, 221, 2211;49.0;49;1000 - 5000;2658.0;200000000 - 1000000000;555284823.0;2000.0;HeavyIndustryandEngineering>EnergyIndustry;1050000.0;950000.0;970000.0;930000.0;900000.0;1100000.0;29372;28278;24736;70122;62987;51640;49654;47728;43489;38941;64144;71888;72623;73274;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
222;Internet;Other Information Services;Drinking places;gift:0.75, booking:8.75, beauty:0.75, entertainment:0.5, advertising:0.5, advertising & marketing:2.25, business account:2.25, computer:1.5, fitness:0.75, local advertising:2.5, local service:2.0, paypal:1.75, moving:1.0, connecting people:6.0, dentists:0.75, nightlife:1.5, restaurant:1.0, health:0.25, consumer service:1.5, engineering:0.5, mba:1.5, plumbing:0.5, doctor:0.75, hotels:0.5, local business:20.0, online platform:1.75, travel:0.5, internet:0.5, salon:0.75;5191.0;5191, 541519, 541990, 722410;5813.0;5813, 7379;5000 - 10000;5840.0;200000000 - 1000000000;917280000.0;2004.0;ReferenceMaterials>PublicRecordsandDirectories;131500000.0;117500000.0;123000000.0;127000000.0;120500000.0;97000000.0;79191;91061;94400;97023;80454;79916;81135;79342;77886;74333;105185;106599;119351;120281;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0
223;Retail;Retail Trade;Miscellaneous Retail;geographical:2.41, merchandising:1.72, retail:2.07, sales:0.69, silverware:27.93, retail sale:4.14, wholesaling:10.34, manufacturing:3.1, general merchandise:2.76, stationery:18.62, licensing:1.72, jewelry:4.14, retailer:15.52, retail store:15.52, store:20.0, leather goods:24.83, fragrance:18.62, sale:6.21, diamond:1.72, trade:1.38, china:10.34, general merchandise store:5.52, jewelry store:9.66, accessory:6.21, internet:5.52, precious stones:5.52;44.0;424330, 44, 448150, 4483, 448310, 45211, 452990;59.0;5094, 5137, 5311, 5399, 5611, 59, 594, 5944;> 10000;14200.0;> 1000000000;1299048236.0;1984.0;Lifestyle>JewelryandLuxuryProducts;1000000.0;1050000.0;1050000.0;2600000.0;3400000.0;4500000.0;178485;200018;139528;161392;159564;158511;155420;157668;158642;157563;192033;203809;213659;214771;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;4
224;Computer Software;Computer Systems Design and Related Services;Computer Programming, Data Processing, And Other Computerrelated;appliance:6.67, software:1.67, computer programming:3.33, entertainment:20.0, clips:23.33, scientific:5.0, advertising:20.0, social networking:13.33, programming services:26.67, sound recording:8.33, sales:3.33, video content:11.67, research:3.33, network:3.33, technology service:10.0, rock:6.67, trailer:13.33, analytics:6.67, content distribution:15.0, library:16.67, motion picture:8.33, original series:40.0, wii:26.67, talent:10.0, games:5.0, documentary:25.0, performing art:8.33, consultancy:1.67, comedy:20.0, television:13.33, recreation:3.33, data processing:3.33, libraries:10.0, film:15.0, technology:6.67, xbox:23.33, broadcasting:13.33, mobile device:8.33, custom computer:26.67, channels:6.67, computer systems design:3.33, video service:13.33, travel:3.33, sport:3.33, tablets:8.33, internet:6.67, amusement:8.33;54151.0;512, 5121, 515120, 518210, 5191, 54, 54151, 541511, 7111, 7113;737.0;4833, 737, 7371, 7379, 7389, 78, 79;1000 - 5000;2025.0;200000000 - 1000000000;469102670.0;2007.0;ArtsandEntertainment>TVMoviesandStreaming;206500000.0;212000000.0;210000000.0;209000000.0;194000000.0;231000000.0;4773357;1876488;2532709;171350;159618;158599;155176;157023;156994;143878;195583;204304;214377;214802;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
